id,Date,Day,isOnline
12cf011f-e95c-c2e2-9acb-9e98e3951bc3,Sunday,08.10.2023 22:07:49,True
ce170eaa-c6ef-fd1d-9302-4ac74d02c1bf,Sunday,08.10.2023 22:07:49,False
9c4303e2-5b7f-dc51-493f-13bdf68b744c,Sunday,08.10.2023 22:07:49,False
12fd2f9d-a2c0-357c-cca2-f5d5b6781f56,Sunday,08.10.2023 22:07:49,False
09a28a7e-eb04-dabb-d731-a80725f0e4a2,Sunday,08.10.2023 22:07:49,False
25d3aa14-7f8c-d9df-407e-fb317d1209e2,Sunday,08.10.2023 22:07:49,False
963d82d7-bbc1-6171-48dd-3d937541fc5d,Sunday,08.10.2023 22:07:49,False
0d58777f-4a30-8fcf-5e6f-504c2e0da05e,Sunday,08.10.2023 22:07:49,False
697b9b37-a7c7-fec8-c202-c6d6adae5c03,Sunday,08.10.2023 22:07:49,False
ca36308c-ddc8-5d79-3eaf-943307a5e8d3,Sunday,08.10.2023 22:07:49,True
43f99b4c-97cd-fb74-6e92-65e3db23225d,Sunday,08.10.2023 22:07:49,False
ecc84acf-4b30-5deb-d011-6f61c34b843e,Sunday,08.10.2023 22:07:49,True
3a6860f9-e74d-ee0e-00b3-d1e5d25bbe2c,Sunday,08.10.2023 22:07:49,False
61fbd1a7-2358-9782-7f2f-25a0b8d0fc37,Sunday,08.10.2023 22:07:49,False
